driverId,seasonId,isChampionship
533,51,False
534,60,False
534,51,False
535,52,False
535,51,False
536,53,False
536,52,False
536,51,False
537,61,False
537,55,False
537,53,False
537,52,False
537,51,False
538,56,False
538,55,False
538,54,False
538,52,False
538,51,False
539,53,False
539,51,False
540,52,False
540,51,False
541,57,False
541,55,False
541,54,False
541,53,False
541,52,False
541,51,False
542,52,False
542,51,False
543,53,False
543,52,False
543,51,False
544,51,False
545,51,False
546,51,False
547,57,False
547,56,False
547,55,False
547,54,False
547,53,False
547,51,False
548,51,False
549,54,False
549,53,False
549,52,False
550,52,False
551,53,False
551,52,False
552,52,False
553,53,False
553,52,False
554,59,False
554,58,False
554,57,False
554,56,False
554,55,False
554,54,False
554,53,False
554,52,False
555,61,False
555,60,False
555,59,False
555,58,False
555,57,False
555,56,False
555,55,False
555,54,False
555,53,False
555,52,False
555,51,False
556,58,False
556,57,False
556,56,False
556,55,False
556,54,False
556,52,False
557,52,False
558,56,False
558,55,False
558,54,False
558,53,False
558,52,False
559,61,False
559,58,False
559,57,False
559,56,False
559,55,False
559,52,False
560,54,False
560,53,False
560,52,False
561,56,False
561,55,False
561,52,False
562,55,False
562,54,False
562,53,False
562,52,False
563,56,False
563,54,False
563,53,False
563,52,False
564,53,False
564,52,False
565,54,False
565,53,False
565,52,False
566,53,False
566,52,False
567,52,False
568,52,False
569,52,False
570,52,False
571,52,False
572,52,False
573,54,False
573,52,False
574,52,False
575,52,False
576,52,False
577,58,False
577,57,False
577,56,False
577,55,False
577,54,False
577,53,False
578,59,False
578,58,False
578,57,False
578,56,False
578,55,False
578,54,False
578,53,True
579,61,False
579,60,True
579,58,False
579,57,True
579,56,True
579,55,True
579,54,True
579,53,False
580,60,False
580,57,False
580,55,False
580,54,False
580,53,False
581,59,False
581,58,False
581,57,False
581,56,False
581,55,False
581,54,False
581,53,False
582,53,False
583,55,False
583,53,False
584,53,False
585,55,False
585,53,False
586,56,False
586,55,False
586,54,False
586,53,False
587,53,False
588,53,False
589,61,False
589,60,False
589,58,False
589,56,False
589,55,False
589,53,False
590,54,False
590,53,False
591,53,False
592,59,False
592,57,False
592,56,False
592,55,False
592,54,False
592,53,False
593,61,False
593,60,False
593,59,False
593,58,False
593,57,False
593,56,False
593,55,False
593,54,False
593,53,False
594,55,False
594,54,False
594,53,False
595,55,False
595,53,False
596,57,False
596,56,False
596,55,False
596,54,False
596,53,False
597,57,False
597,56,False
597,55,False
597,54,False
597,53,False
598,53,False
599,53,False
600,53,False
601,54,False
601,53,False
602,53,False
603,53,False
604,53,False
605,53,False
606,55,False
606,54,False
607,56,False
607,55,False
607,54,False
608,56,False
608,55,False
608,54,False
609,60,False
609,59,False
609,56,False
609,55,False
609,54,False
610,55,False
610,54,False
611,61,False
611,60,False
611,59,False
611,58,False
611,57,False
611,56,False
611,55,False
611,54,False
612,60,False
612,59,False
612,58,False
612,57,False
612,56,False
612,55,False
612,54,False
613,58,False
613,57,False
613,54,False
614,54,False
615,61,False
615,60,False
615,59,False
615,58,False
615,57,False
615,56,False
615,55,False
615,54,False
616,54,False
617,54,False
618,54,False
619,61,False
619,60,False
619,58,False
619,57,False
619,55,False
619,54,False
620,58,False
620,57,False
620,56,False
620,55,False
620,54,False
621,54,False
622,60,False
622,59,False
622,58,False
622,55,False
623,56,False
623,55,False
624,56,False
624,55,False
625,59,False
625,58,False
625,57,False
625,56,False
625,55,False
626,61,False
626,60,False
626,59,False
626,58,False
626,57,False
626,56,False
626,55,False
627,61,False
627,60,False
627,59,False
627,58,False
627,57,False
627,56,False
627,55,False
628,59,False
628,58,False
628,57,False
628,56,False
628,55,False
629,60,False
629,59,False
629,55,False
630,61,False
630,60,False
630,58,False
630,55,False
631,56,False
631,55,False
632,59,False
632,58,False
632,57,False
632,56,False
632,55,False
633,61,False
633,60,False
633,59,False
633,58,False
633,57,False
633,56,False
633,55,False
634,55,False
635,55,False
636,55,False
637,55,False
638,57,False
638,55,False
638,54,False
639,55,False
640,61,False
640,60,False
640,59,False
640,58,False
640,57,False
640,55,False
641,61,False
641,60,False
641,59,False
641,57,False
641,56,False
641,55,False
642,61,True
642,60,False
642,59,False
642,58,False
642,57,False
642,56,False
643,58,False
643,57,False
643,56,False
644,58,False
644,57,False
644,56,False
645,57,False
645,56,False
646,56,False
647,61,False
647,60,False
647,59,True
647,58,True
647,57,False
647,56,False
648,57,False
648,56,False
649,58,False
649,56,False
650,57,False
650,56,False
651,59,False
651,58,False
651,57,False
651,56,False
652,56,False
653,61,False
653,60,False
653,58,False
653,57,False
653,56,False
654,61,False
654,60,False
654,58,False
654,57,False
654,56,False
655,58,False
655,57,False
655,56,False
656,59,False
656,58,False
656,57,False
656,56,False
657,60,False
657,59,False
657,58,False
657,57,False
657,56,False
658,61,False
658,60,False
658,59,False
658,58,False
658,57,False
658,56,False
659,61,False
659,58,False
659,57,False
659,56,False
660,61,False
660,60,False
660,59,False
660,58,False
660,56,False
661,61,False
661,60,False
661,56,False
662,56,False
663,59,False
663,58,False
663,57,False
663,56,False
664,59,False
664,58,False
664,56,False
665,57,False
665,56,False
666,61,False
666,58,False
666,56,False
667,58,False
667,56,False
668,56,False
669,61,False
669,60,False
669,59,False
669,58,False
669,57,False
670,60,False
670,58,False
670,57,False
671,57,False
672,57,False
673,60,False
673,58,False
673,57,False
674,57,False
675,60,False
675,59,False
675,58,False
675,57,False
676,57,False
677,61,False
677,59,False
677,58,False
677,57,False
678,57,False
679,58,False
679,57,False
680,60,False
680,58,False
680,57,False
681,58,False
681,57,False
682,57,False
683,57,False
684,57,False
685,57,False
686,61,False
686,60,False
686,59,False
686,57,False
687,61,False
687,60,False
687,59,False
687,58,False
687,57,False
688,59,False
688,57,False
689,59,False
689,58,False
689,57,False
690,58,False
691,58,False
691,57,False
692,59,False
692,58,False
692,57,False
693,58,False
693,57,False
694,57,False
695,58,False
696,58,False
697,61,False
697,60,False
697,59,False
697,58,False
698,58,False
699,60,False
699,59,False
699,58,False
700,60,False
700,58,False
701,61,False
701,58,False
702,59,False
702,58,False
702,57,False
703,59,False
703,58,False
704,61,False
704,60,False
704,59,False
704,58,False
705,59,False
705,58,False
706,58,False
707,58,False
708,60,False
708,59,False
708,58,False
709,59,False
709,58,False
710,59,False
710,58,False
711,58,False
712,59,False
712,58,False
713,58,False
714,58,False
715,59,False
715,58,False
716,58,False
717,60,False
717,59,False
717,58,False
718,58,False
719,58,False
720,59,False
720,58,False
721,60,False
721,59,False
721,58,False
722,59,False
722,58,False
723,60,False
723,59,False
724,59,False
725,60,False
725,59,False
726,61,False
726,60,False
726,59,False
727,59,False
728,60,False
728,59,False
729,61,False
729,60,False
729,59,False
730,59,False
730,57,False
731,61,False
731,60,False
731,59,False
732,61,False
732,60,False
732,59,False
733,60,False
733,59,False
734,60,False
734,59,False
735,59,False
735,58,False
736,59,False
737,59,False
738,59,False
739,59,False
740,61,False
740,59,False
741,61,False
741,60,False
741,59,False
742,59,False
743,59,False
744,59,False
745,59,False
746,59,False
747,61,False
747,60,False
747,59,False
748,59,False
749,59,False
750,59,False
751,59,False
752,59,False
753,59,False
754,59,False
755,59,False
756,61,False
756,60,False
756,59,False
757,59,False
758,59,False
759,59,False
760,59,False
761,59,False
762,61,False
762,60,False
762,59,False
763,61,False
763,60,False
764,61,False
764,60,False
765,61,False
765,60,False
766,61,False
766,60,False
767,60,False
768,61,False
768,60,False
769,60,False
770,61,False
770,60,False
771,61,False
771,60,False
772,61,False
772,60,False
773,61,False
773,60,False
774,61,False
774,60,False
775,60,False
776,61,False
776,60,False
777,60,False
778,61,False
778,60,False
779,60,False
780,61,False
780,60,False
781,60,False
782,60,False
783,60,False
784,61,False
785,61,False
786,61,False
786,60,False
787,61,False
788,61,False
789,61,False
790,61,False
791,61,False
792,61,False
793,61,False
794,61,False
795,61,False
796,61,False
797,61,False
797,58,False
798,61,False
799,61,False
799,57,False
800,61,False
801,61,False
802,61,False
803,61,False
804,58,False
805,57,False
806,55,False
807,21,False
807,63,False
807,64,False
807,65,False
807,66,False
807,67,False
807,68,False
807,69,False
807,70,False
807,71,False
807,73,False
808,21,False
808,62,False
808,63,False
810,21,False
811,21,False
811,62,False
811,63,False
812,21,False
812,62,False
813,62,False
813,63,False
813,64,False
813,65,False
813,66,False
814,62,False
814,63,False
814,64,False
814,68,False
815,62,False
815,63,False
815,64,False
815,65,False
815,66,False
815,67,False
815,68,False
815,69,False
815,70,False
815,71,False
815,72,False
815,73,False
816,62,False
816,63,False
817,62,False
817,63,False
817,64,False
817,65,False
817,66,False
817,67,False
817,68,False
817,69,False
817,70,False
817,71,False
817,72,False
817,73,False
818,63,False
818,64,False
818,65,False
819,63,False
819,64,False
820,64,False
820,65,False
821,64,False
821,65,False
821,67,False
822,64,False
822,65,False
822,66,False
822,67,False
822,68,False
822,69,False
822,70,False
822,71,False
822,72,False
822,73,False
823,64,False
824,64,False
824,65,False
825,65,False
825,66,False
825,67,False
825,68,False
825,69,False
825,70,False
825,71,False
825,73,False
826,65,False
826,66,False
826,67,False
826,68,False
826,70,False
826,71,False
827,65,False
828,65,False
828,66,False
828,67,False
828,68,False
828,69,False
829,65,False
829,66,False
830,66,False
830,67,False
830,68,False
830,69,False
830,70,False
830,71,False
830,72,True
830,73,True
831,66,False
831,67,False
832,66,False
832,67,False
832,68,False
832,69,False
832,70,False
832,71,False
832,72,False
832,73,False
833,66,False
834,66,False
835,67,False
835,68,False
836,67,False
836,68,False
837,67,False
838,67,False
838,68,False
838,69,False
839,67,False
839,68,False
839,69,False
839,71,False
839,72,False
839,73,False
840,68,False
840,69,False
840,70,False
840,71,False
840,72,False
840,73,False
841,68,False
841,70,False
841,71,False
841,72,False
843,68,False
843,69,False
844,69,False
844,70,False
844,71,False
844,72,False
844,73,False
845,69,False
846,70,False
846,71,False
846,72,False
846,73,False
847,70,False
847,71,False
847,72,False
847,73,False
848,70,False
848,71,False
848,73,False
849,71,False
849,72,False
849,73,False
850,71,False
851,71,False
852,72,False
852,73,False
853,72,False
854,72,False
854,73,False
855,73,False
856,73,False
857,74,False
858,74,False
